"flybase_gene_ID" "t0" "t1" "t2" "t4" "t8" "t16" "t24"
"14312" "FBgn0263046" 0 0 0 0 0 0 0
"14313" "FBgn0263047" 337 302 190 260 104 54 86
"14314" "FBgn0263048" 742 393 190 338 266 288 589
"14315" "FBgn0263049" 0 0 0 0 0 0 0
"14316" "FBgn0263050" 0 0 0 0 0 0 0
"14317" "FBgn0263051" 0 0 0 0 0 0 0
"14318" "FBgn0263072" 8 3 1 3 0 6 6
"14319" "FBgn0263076" 9 9 14 19 7 23 12
"14320" "FBgn0263077" 2139 1397 1022 1077 994 657 2476
"14321" "FBgn0263078" 5 0 0 0 0 0 4
"14322" "FBgn0263079" 504 354 182 154 93 108 158
"14323" "FBgn0263080" 3 1 0 1 6 5 1
"14324" "FBgn0263081" 0 1 0 0 1 1 0
"14325" "FBgn0263082" 0 0 0 0 0 0 0
"14326" "FBgn0263083" 0 0 0 0 0 0 0
"14327" "FBgn0263084" 1 0 0 4 0 2 0
"14328" "FBgn0263085" 0 0 0 0 0 0 0
"14329" "FBgn0263086" 0 0 0 0 0 0 0
"14330" "FBgn0263087" 0 0 0 0 0 0 0
"14331" "FBgn0263088" 0 0 0 4 1 1 0
"14332" "FBgn0263089" 0 0 0 0 0 0 0
"14333" "FBgn0263090" 0 0 0 0 0 0 0
"14334" "FBgn0263091" 2 1 0 1 0 3 0
"14335" "FBgn0263092" 0 1 0 0 0 1 0
"14336" "FBgn0263093" 0 0 0 0 0 0 0
"14337" "FBgn0263094" 0 0 0 0 0 0 0
"14338" "FBgn0263095" 15 9 10 22 20 0 2
"14339" "FBgn0263096" 1 2 6 8 6 0 1
"14340" "FBgn0263102" 5320 3352 1328 2491 1298 1161 3388
"14341" "FBgn0263106" 28250 10802 5362 7434 8669 6211 6375
"14342" "FBgn0263108" 10630 5704 3031 2569 1999 2036 5880
"14343" "FBgn0263109" 0 0 0 0 0 1 0
"14344" "FBgn0263110" 3353 3210 2854 2114 1431 771 2219
"14345" "FBgn0263111" 357 164 71 197 154 128 160
"14346" "FBgn0263112" 4987 2575 1056 1144 962 1051 2115
"14347" "FBgn0263113" 1100 761 630 688 627 352 531
"14348" "FBgn0263114" 2 2 7 1 1 4 4
"14349" "FBgn0263116" 0 0 0 0 0 0 0
"14350" "FBgn0263117" 0 0 0 0 0 0 0
"14351" "FBgn0263118" 61 31 7 30 27 36 34
"14352" "FBgn0263120" 16294 13160 7850 7395 3693 4273 13988
"14353" "FBgn0263121" 3645 3368 4750 4391 3826 1323 1118
"14354" "FBgn0263130" 0 0 2 0 0 0 0
"14355" "FBgn0263131" 6 5 4 3 6 5 2
"14356" "FBgn0263132" 144 83 64 94 85 22 167
"14357" "FBgn0263133" 6965 4627 3178 1668 930 449 912
"14358" "FBgn0263143" 4723 3954 3948 2190 825 603 1473
"14359" "FBgn0263144" 7001 3797 1648 1841 1524 1534 3799
"14360" "FBgn0263197" 9510 7743 6105 5006 3285 2353 7038
"14361" "FBgn0263198" 9162 8461 6528 6173 2698 1672 3905
"14362" "FBgn0263199" 8282 7649 7810 5832 2325 950 2368
"14363" "FBgn0263200" 10993 10338 12314 11659 6763 1883 2730
"14364" "FBgn0263201" 6 2 0 0 0 0 0
"14365" "FBgn0263206" 32 32 44 46 30 16 0
"14366" "FBgn0263207" 1 0 0 1 1 0 0
"14367" "FBgn0263208" 8 6 8 13 5 3 0
"14368" "FBgn0263209" 0 1 0 0 1 1 0
"14369" "FBgn0263210" 0 0 0 0 0 0 0
"14370" "FBgn0263211" 0 1 0 0 1 1 0
"14371" "FBgn0263212" 0 1 2 2 0 0 0
"14372" "FBgn0263213" 0 0 0 0 0 0 0
"14373" "FBgn0263214" 0 0 0 0 0 0 0
"14374" "FBgn0263215" 0 0 0 0 0 0 0
"14375" "FBgn0263216" 0 0 0 0 0 0 0
"14376" "FBgn0263217" 0 0 0 0 0 0 0
"14377" "FBgn0263219" 26 13 23 18 13 21 19
"14378" "FBgn0263220" 3505 2214 952 1276 900 641 818
"14379" "FBgn0263231" 32871 22855 9787 13614 9467 6373 15113
"14380" "FBgn0263232" 1005 963 743 1187 737 76 383
"14381" "FBgn0263233" 12 5 10 2 2 0 6
"14382" "FBgn0263234" 2 2 1 1 3 0 0
"14383" "FBgn0263235" 0 0 0 0 1 1 0
"14384" "FBgn0263236" 147 136 186 199 192 73 91
"14385" "FBgn0263237" 9691 8340 8382 5116 1765 920 1991
"14386" "FBgn0263239" 0 3 7 2 5 1 0
"14387" "FBgn0263240" 1337 716 547 388 341 326 640
"14388" "FBgn0263241" 9255 5639 3843 2813 2196 1727 1820
"14389" "FBgn0263246" 2 1 0 0 0 1 2
"14390" "FBgn0263247" 1 0 0 0 0 0 0
"14391" "FBgn0263248" 0 0 0 0 0 0 0
"14392" "FBgn0263249" 0 0 0 0 0 0 0
"14393" "FBgn0263250" 2 0 0 0 0 0 0
"14394" "FBgn0263251" 0 0 0 0 0 0 0
"14395" "FBgn0263256" 324 177 182 178 147 73 113
"14396" "FBgn0263257" 5 0 5 4 11 6 8
"14397" "FBgn0263258" 31 22 23 37 34 21 49
"14398" "FBgn0263260" 20668 21153 19269 22848 21760 9951 6747
"14399" "FBgn0263270" 0 0 0 0 0 0 0
"14400" "FBgn0263271" 0 0 0 0 0 0 0
"14401" "FBgn0263278" 6856 3201 1747 1114 802 560 1075
"14402" "FBgn0263289" 6468 5891 4408 4407 2861 1913 5745
"14403" "FBgn0263290" 4 4 1 4 9 0 0
"14404" "FBgn0263314" 0 0 1 0 5 0 0
"14405" "FBgn0263316" 24546 19327 18023 13897 6648 5093 10450
"14406" "FBgn0263320" 0 1 0 0 0 0 0
"14407" "FBgn0263321" 3 5 0 3 2 0 0
"14408" "FBgn0263322" 0 0 0 0 0 0 0
"14409" "FBgn0263323" 0 0 0 0 0 0 0
"14410" "FBgn0263324" 0 0 0 0 0 0 0
"14411" "FBgn0263325" 0 0 0 0 0 0 0
"14412" "FBgn0263326" 0 0 0 0 0 0 0
"14413" "FBgn0263327" 0 0 0 0 0 0 0
"14414" "FBgn0263328" 0 0 0 0 0 0 0
"14415" "FBgn0263329" 4 1 0 4 0 0 0
"14416" "FBgn0263330" 0 0 0 0 0 0 0
"14417" "FBgn0263331" 0 0 0 0 0 0 0
"14418" "FBgn0263332" 0 0 0 0 0 0 0
"14419" "FBgn0263333" 0 0 0 0 0 0 0
"14420" "FBgn0263334" 0 0 0 0 0 4 0
"14421" "FBgn0263335" 0 0 0 0 0 0 0
"14422" "FBgn0263336" 785 317 179 158 153 165 287
"14423" "FBgn0263337" 0 0 0 0 0 0 0
"14424" "FBgn0263338" 0 0 0 0 0 0 0
"14425" "FBgn0263339" 0 0 0 0 0 0 0
"14426" "FBgn0263340" 0 0 0 0 0 0 0
"14427" "FBgn0263341" 0 0 0 0 0 0 0
"14428" "FBgn0263342" 0 0 0 0 0 0 0
"14429" "FBgn0263343" 0 0 0 0 0 0 0
"14430" "FBgn0263344" 0 0 0 0 0 0 0
"14431" "FBgn0263345" 22 10 3 6 1 7 18
"14432" "FBgn0263346" 1126 790 487 743 467 404 1478
"14433" "FBgn0263351" 23414 21084 21178 15994 5293 2056 4553
"14434" "FBgn0263352" 3093 551 564 1068 863 1233 1476
"14435" "FBgn0263353" 19 23 6 4 7 24 6
"14436" "FBgn0263354" 1 9 2 8 1 8 4
"14437" "FBgn0263355" 1310 873 476 451 301 190 803
"14438" "FBgn0263376" 0 0 0 0 0 0 0
"14439" "FBgn0263377" 0 0 0 0 0 0 0
"14440" "FBgn0263378" 0 0 0 0 0 0 0
"14441" "FBgn0263379" 2 0 2 0 1 0 0
"14442" "FBgn0263380" 43 24 15 15 31 24 14
"14443" "FBgn0263381" 0 0 0 0 0 0 0
"14444" "FBgn0263382" 0 0 0 0 0 0 0
"14445" "FBgn0263383" 0 0 0 0 0 0 0
"14446" "FBgn0263384" 24 14 14 5 10 27 0
"14447" "FBgn0263385" 0 0 0 0 0 0 0
"14448" "FBgn0263386" 0 0 0 0 0 0 0
"14449" "FBgn0263387" 0 0 0 0 0 0 0
"14450" "FBgn0263388" 0 0 0 0 0 0 0
"14451" "FBgn0263389" 0 0 0 0 0 0 0
"14452" "FBgn0263390" 82 68 108 118 68 33 43
"14453" "FBgn0263391" 4964 4532 3180 4946 3122 1829 5377
"14454" "FBgn0263392" 3308 1509 664 1562 1233 789 2908
"14455" "FBgn0263395" 4292 2678 1107 1505 1125 916 1728
"14456" "FBgn0263396" 45702 34720 12400 46220 28950 17498 20575
"14457" "FBgn0263397" 177 159 147 80 57 40 116
"14458" "FBgn0263398" 7164 6005 5483 3757 1696 1102 1641
"14459" "FBgn0263399" 0 0 0 0 0 0 0
"14460" "FBgn0263400" 1 3 0 3 1 4 18
"14461" "FBgn0263401" 0 0 0 0 0 0 0
"14462" "FBgn0263402" 0 0 0 0 0 0 0
"14463" "FBgn0263403" 0 0 0 0 0 0 0
"14464" "FBgn0263404" 0 0 0 0 0 0 0
"14465" "FBgn0263405" 0 0 0 0 0 0 0
"14466" "FBgn0263406" 0 0 0 0 0 0 0
"14467" "FBgn0263407" 0 0 0 0 0 0 0
"14468" "FBgn0263408" 1 0 0 1 0 0 0
"14469" "FBgn0263409" 0 0 0 0 0 0 0
"14470" "FBgn0263410" 0 0 0 0 0 0 0
"14471" "FBgn0263411" 0 0 0 0 0 0 0
"14472" "FBgn0263412" 0 0 0 0 0 0 0
"14473" "FBgn0263413" 1050 202 179 253 334 529 558
"14474" "FBgn0263414" 8 1 10 0 1 0 4
"14475" "FBgn0263415" 262 225 206 238 185 96 97
"14476" "FBgn0263441" 0 1 0 0 0 0 1
"14477" "FBgn0263442" 0 0 0 0 0 0 0
"14478" "FBgn0263443" 31 12 19 12 15 4 7
"14479" "FBgn0263444" 0 0 0 0 0 0 0
"14480" "FBgn0263445" 18 11 12 16 13 0 17
"14481" "FBgn0263446" 7 0 0 0 1 0 0
"14482" "FBgn0263447" 0 0 0 0 0 0 0
"14483" "FBgn0263448" 0 0 0 0 0 0 0
"14484" "FBgn0263449" 9 1 3 1 1 1 6
"14485" "FBgn0263451" 0 0 0 0 0 0 3
"14486" "FBgn0263452" 42 25 37 10 15 0 3
"14487" "FBgn0263453" 0 0 0 0 0 0 0
"14488" "FBgn0263454" 0 0 0 0 0 0 0
"14489" "FBgn0263455" 0 0 0 0 0 0 0
"14490" "FBgn0263456" 1 0 0 0 0 0 0
"14491" "FBgn0263457" 15 6 2 2 5 0 59
"14492" "FBgn0263458" 0 0 0 0 0 0 0
"14493" "FBgn0263459" 32 3 1 3 3 4 18
"14494" "FBgn0263460" 0 0 0 0 0 0 0
"14495" "FBgn0263461" 0 5 5 1 1 3 10
"14496" "FBgn0263462" 4 5 9 1 3 19 4
"14497" "FBgn0263463" 2 0 0 0 0 4 1
"14498" "FBgn0263464" 0 0 1 0 0 3 0
"14499" "FBgn0263465" 1 0 0 0 1 6 0
"14500" "FBgn0263466" 0 1 1 2 1 0 0
"14501" "FBgn0263467" 24 11 10 8 10 7 4
"14502" "FBgn0263468" 18 0 7 17 26 44 22
"14503" "FBgn0263469" 17 0 0 0 1 4 0
"14504" "FBgn0263470" 150 40 26 41 37 37 14
"14505" "FBgn0263471" 18 13 11 22 20 16 28
"14506" "FBgn0263472" 13 2 1 3 0 2 9
"14507" "FBgn0263473" 0 0 0 0 0 0 0
"14508" "FBgn0263474" 4 0 5 1 0 0 12
"14509" "FBgn0263475" 5 3 0 2 8 17 3
"14510" "FBgn0263476" 1 0 0 1 6 0 0
"14511" "FBgn0263477" 18 22 11 10 16 20 0
"14512" "FBgn0263478" 2 3 0 0 0 0 0
"14513" "FBgn0263479" 2 0 0 1 0 0 0
"14514" "FBgn0263480" 23 15 6 7 11 9 1
"14515" "FBgn0263481" 0 0 0 0 7 0 0
"14516" "FBgn0263482" 0 0 0 0 0 0 1
"14517" "FBgn0263483" 0 0 0 0 0 0 0
"14518" "FBgn0263484" 5 3 2 6 1 0 6
"14519" "FBgn0263485" 2 11 3 0 0 1 4
"14520" "FBgn0263486" 0 0 0 0 0 0 0
"14521" "FBgn0263487" 25 6 8 9 4 7 17
"14522" "FBgn0263488" 6 0 0 0 1 1 0
"14523" "FBgn0263489" 6 1 1 4 1 7 12
"14524" "FBgn0263490" 565 161 108 230 193 139 772
"14525" "FBgn0263492" 11 7 6 23 3 16 2
"14526" "FBgn0263493" 9 11 4 13 19 27 7
"14527" "FBgn0263494" 2 1 0 1 4 5 2
"14528" "FBgn0263495" 156 119 125 136 170 150 72
"14529" "FBgn0263496" 0 0 0 0 0 0 3
"14530" "FBgn0263497" 0 0 0 0 1 0 0
"14531" "FBgn0263498" 0 1 0 4 0 0 1
"14532" "FBgn0263499" 0 0 0 1 0 8 0
"14533" "FBgn0263500" 0 0 0 0 0 0 0
"14534" "FBgn0263501" 0 0 0 0 0 0 0
"14535" "FBgn0263502" 0 0 0 0 0 0 0
"14536" "FBgn0263503" 0 0 0 0 0 0 0
"14537" "FBgn0263504" 863 640 353 609 545 683 586
"14538" "FBgn0263505" 6 4 4 1 3 0 1
"14539" "FBgn0263506" 0 0 0 0 0 0 0
"14540" "FBgn0263507" 1885 1483 958 464 273 344 579
"14541" "FBgn0263509" 0 0 0 0 0 0 0
"14542" "FBgn0263510" 32923 25017 18435 7908 3479 2487 3803
"14543" "FBgn0263511" 0 0 0 0 0 0 0
"14544" "FBgn0263512" 0 0 0 0 0 0 0
"14545" "FBgn0263581" 10 6 3 2 1 0 0
"14546" "FBgn0263582" 50 16 6 2 10 19 17
"14547" "FBgn0263583" 0 0 0 0 0 0 0
"14548" "FBgn0263584" 0 0 0 0 0 0 0
"14549" "FBgn0263585" 0 0 0 0 0 0 0
"14550" "FBgn0263586" 17 14 9 12 4 6 0
"14551" "FBgn0263587" 8 3 1 0 1 0 1
"14552" "FBgn0263588" 0 0 0 0 0 0 0
"14553" "FBgn0263589" 1 0 0 0 0 0 0
"14554" "FBgn0263590" 0 0 0 0 0 0 0
"14555" "FBgn0263593" 5500 3312 2056 1436 1257 1631 7402
"14556" "FBgn0263594" 111565 99995 56758 95760 46630 21775 30351
"14557" "FBgn0263595" 0 0 0 0 0 0 0
"14558" "FBgn0263596" 0 0 0 0 0 0 0
"14559" "FBgn0263597" 18 14 12 8 25 32 9
"14560" "FBgn0263598" 31697 28320 22263 21573 9711 5384 10706
"14561" "FBgn0263599" 24341 21236 19724 13304 5299 4138 10426
"14562" "FBgn0263600" 7478 3996 2373 1244 915 824 2555
"14563" "FBgn0263601" 18230 11529 8380 6528 4568 2772 6443
"14564" "FBgn0263602" 7020 4624 3763 2079 1199 906 1441
"14565" "FBgn0263603" 14992 12442 12257 9911 3988 2068 4958
"14566" "FBgn0263605" 11005 7028 3524 1150 705 623 1236
"14567" "FBgn0263606" 2437 1923 1283 1034 348 324 473
"14568" "FBgn0263607" 1548 1162 801 653 219 198 293
"14569" "FBgn0263608" 29 39 13 5 8 3 24
"14570" "FBgn0263611" 0 0 0 0 0 0 0
"14571" "FBgn0263612" 0 0 0 0 0 0 0
"14572" "FBgn0263613" 0 1 0 0 0 0 0
"14573" "FBgn0263615" 0 0 0 0 0 0 0
"14574" "FBgn0263616" 0 0 0 0 0 0 0
"14575" "FBgn0263617" 172 59 29 62 54 80 70
"14576" "FBgn0263618" 0 0 0 0 0 0 0
"14577" "FBgn0263619" 74 14 10 21 8 7 2
"14578" "FBgn0263620" 688 461 399 305 179 122 221
"14579" "FBgn0263621" 66 41 34 37 35 4 13
"14580" "FBgn0263622" 1 0 0 0 0 0 0
"14581" "FBgn0263623" 0 0 0 0 0 0 0
"14582" "FBgn0263624" 0 0 0 0 0 0 0
"14583" "FBgn0263625" 3 7 9 0 0 0 0
"14584" "FBgn0263626" 12 3 1 1 0 0 12
"14585" "FBgn0263627" 0 0 0 0 0 0 0
"14586" "FBgn0263628" 12 1 5 2 0 1 1
"14587" "FBgn0263647" 0 0 0 0 0 0 0
"14588" "FBgn0263648" 0 0 0 0 0 0 0
"14589" "FBgn0263649" 1 1 1 1 0 0 4
"14590" "FBgn0263650" 0 0 0 0 0 0 0
"14591" "FBgn0263651" 0 0 0 0 0 0 0
"14592" "FBgn0263652" 7 3 0 2 1 0 0
"14593" "FBgn0263653" 29 10 8 24 7 2 7
"14594" "FBgn0263654" 0 0 0 0 0 0 0
"14595" "FBgn0263655" 507 388 327 413 357 139 124
"14596" "FBgn0263656" 349 172 160 224 184 93 111
"14597" "FBgn0263657" 0 0 0 0 0 0 0
"14598" "FBgn0263658" 0 0 0 0 0 0 0
"14599" "FBgn0263659" 98 62 33 37 42 49 83
"14600" "FBgn0263660" 486 271 169 127 73 54 110
"14601" "FBgn0263661" 0 0 0 0 0 0 0
"14602" "FBgn0263662" 6 8 2 4 6 1 2
"14603" "FBgn0263663" 6 3 0 2 5 8 7
"14604" "FBgn0263664" 0 0 0 0 0 0 0
"14605" "FBgn0263665" 734 268 96 120 149 165 314
"14606" "FBgn0263667" 3669 2062 1278 976 882 597 1589
"14607" "FBgn0263697" 11041 9366 9380 5924 2279 943 2052
"14608" "FBgn0263705" 0 0 0 0 0 0 0
"14609" "FBgn0263706" 619 364 233 217 214 222 808
"14610" "FBgn0263707" 0 0 0 0 0 0 0
"14611" "FBgn0263708" 0 0 0 0 0 0 0
"14612" "FBgn0263709" 0 0 0 1 0 0 0
"14613" "FBgn0263738" 2619 1059 573 400 325 216 561
"14614" "FBgn0263740" 61012 55113 48097 44324 13448 6981 11809
"14615" "FBgn0263741" 0 0 0 0 0 0 0
"14616" "FBgn0263742" 0 0 0 0 0 0 0
"14617" "FBgn0263743" 0 0 0 0 0 0 0
"14618" "FBgn0263744" 69 30 28 9 5 8 20
"14619" "FBgn0263745" 1308 353 135 136 173 100 355
"14620" "FBgn0263746" 72 53 24 14 25 17 59
"14621" "FBgn0263747" 204 134 133 63 82 27 34
"14622" "FBgn0263748" 7 15 2 4 3 8 0
"14623" "FBgn0263750" 22 3 1 12 1 7 1
"14624" "FBgn0263755" 6754 3576 2157 1114 830 816 946
"14625" "FBgn0263757" 0 0 0 0 0 0 0
"14626" "FBgn0263760" 0 0 0 0 0 0 0
"14627" "FBgn0263761" 0 0 0 0 3 0 0
"14628" "FBgn0263762" 0 0 0 0 1 1 0
"14629" "FBgn0263763" 0 0 0 0 0 0 0
"14630" "FBgn0263764" 0 0 0 0 0 0 0
"14631" "FBgn0263765" 7 2 6 1 0 0 0
"14632" "FBgn0263766" 2 0 0 0 0 0 0
"14633" "FBgn0263767" 0 1 0 0 0 0 0
"14634" "FBgn0263768" 5453 3106 1597 810 627 667 914
"14635" "FBgn0263769" 2 2 5 3 5 1 0
"14636" "FBgn0263770" 15 8 11 10 1 1 2
"14637" "FBgn0263771" 2 3 0 1 2 8 0
"14638" "FBgn0263772" 0 0 1 1 1 3 0
"14639" "FBgn0263773" 129 61 14 42 32 60 126
"14640" "FBgn0263774" 0 0 0 0 0 0 3
"14641" "FBgn0263776" 9 6 5 7 11 0 18
"14642" "FBgn0263777" 0 0 0 0 0 0 0
"14643" "FBgn0263778" 0 0 0 0 0 0 0
"14644" "FBgn0263780" 31 18 5 4 12 23 4
"14645" "FBgn0263782" 3242 2257 1795 646 312 288 942
"14646" "FBgn0263802" 25 8 1 5 21 0 17
"14647" "FBgn0263829" 7256 5706 4187 1971 1079 831 1879
"14648" "FBgn0263830" 0 0 0 0 0 0 0
"14649" "FBgn0263831" 2629 1851 1384 624 302 309 851
"14650" "FBgn0263832" 9238 5909 3919 2855 2028 1559 2737
"14651" "FBgn0263834" 0 0 0 0 0 0 0
"14652" "FBgn0263835" 0 0 0 0 0 0 0
"14653" "FBgn0263838" 0 0 0 0 0 0 0
"14654" "FBgn0263839" 1 2 0 0 4 8 10
"14655" "FBgn0263841" 6 3 1 0 1 8 0
"14656" "FBgn0263842" 0 0 0 0 0 0 0
"14657" "FBgn0263843" 31 25 19 20 9 5 7
"14658" "FBgn0263844" 0 0 0 0 0 0 0
"14659" "FBgn0263845" 0 0 0 0 0 0 0
"14660" "FBgn0263846" 13 15 14 14 23 26 13
"14661" "FBgn0263847" 3 1 1 3 8 3 0
"14662" "FBgn0263848" 0 0 0 0 0 0 0
"14663" "FBgn0263849" 0 0 0 0 0 0 0
"14664" "FBgn0263850" 0 0 0 0 0 0 0
"14665" "FBgn0263851" 42 3 0 3 7 2 1
"14666" "FBgn0263852" 41924 41326 37068 36523 21467 6996 7044
"14667" "FBgn0263855" 8577 7320 6847 4149 1717 1182 3278
"14668" "FBgn0263863" 9835 8775 9254 6757 2213 907 1626
"14669" "FBgn0263864" 2075 1625 1030 616 431 112 771
"14670" "FBgn0263866" 0 0 0 0 0 0 0
"14671" "FBgn0263867" 0 0 0 0 0 0 0
"14672" "FBgn0263868" 0 0 0 0 0 0 0
"14673" "FBgn0263869" 0 1 0 0 0 0 0
"14674" "FBgn0263870" 1 0 4 0 1 0 0
"14675" "FBgn0263871" 0 0 1 0 0 0 0
"14676" "FBgn0263872" 11 4 13 8 1 11 0
"14677" "FBgn0263873" 1104 633 355 391 328 170 1233
"14678" "FBgn0263874" 0 0 0 0 0 0 8
"14679" "FBgn0263911" 3021 3585 3016 4535 6159 4323 4033
"14680" "FBgn0263916" 54908 53607 70379 83286 73632 31164 18877
"14681" "FBgn0263929" 3305 1690 779 894 753 752 1745
"14682" "FBgn0263930" 1468 1101 579 1044 739 568 1738
"14683" "FBgn0263933" 17333 9733 5754 3884 3503 3129 6812
"14684" "FBgn0263934" 2 3 7 1 10 2 8
"14685" "FBgn0263967" 1206 920 721 416 157 84 257
"14686" "FBgn0263968" 6675 4041 3448 2381 1487 1213 4393
"14687" "FBgn0263970" 0 0 0 0 0 0 0
"14688" "FBgn0263971" 0 0 0 0 0 0 0
"14689" "FBgn0263973" 18 23 11 24 6 22 16
"14690" "FBgn0263974" 18 14 9 15 9 12 33
"14691" "FBgn0263975" 140 116 64 74 64 46 139
"14692" "FBgn0263976" 0 0 0 0 0 0 0
"14693" "FBgn0263977" 25394 25076 18029 19994 8499 5919 7233
"14694" "FBgn0263979" 53663 45974 44724 28371 9758 4769 8012
"14695" "FBgn0263980" 59 40 21 29 22 14 27
"14696" "FBgn0263981" 23 3 5 10 4 3 6
"14697" "FBgn0263982" 0 0 0 0 0 0 0
"14698" "FBgn0263983" 0 0 0 0 0 0 0
"14699" "FBgn0263985" 8 4 7 0 1 1 0
"14700" "FBgn0263986" 67 15 20 21 15 20 12
"14701" "FBgn0263987" 12547 6122 2221 4711 4350 3429 6956
"14702" "FBgn0263988" 7 0 8 2 5 2 13
"14703" "FBgn0263992" 0 0 0 0 0 0 0
"14704" "FBgn0263993" 2946 1633 866 818 675 648 2264
"14705" "FBgn0263994" 5 1 0 0 0 0 0
"14706" "FBgn0263995" 126 70 26 76 88 81 187
"14707" "FBgn0263996" 0 0 0 0 0 0 0
"14708" "FBgn0263997" 6 4 2 2 4 11 9
"14709" "FBgn0263998" 8795 6637 5358 2951 1879 1382 4057
"14710" "FBgn0263999" 10 5 3 6 3 0 0
"14711" "FBgn0264000" 2 3 0 2 0 1 8
"14712" "FBgn0264001" 0 0 1 3 0 0 0
"14713" "FBgn0264002" 2 3 0 1 0 0 0
"14714" "FBgn0264005" 0 0 0 0 0 0 0
"14715" "FBgn0264006" 36 33 26 27 27 46 17
"14716" "FBgn0264075" 6865 4013 1988 1277 875 902 1768
"14717" "FBgn0264077" 23 29 30 45 14 18 5
"14718" "FBgn0264078" 2186 2018 1133 2664 1969 1146 1674
"14719" "FBgn0264081" 0 1 0 0 0 0 0
"14720" "FBgn0264083" 1 0 1 0 3 0 11
"14721" "FBgn0264084" 0 0 0 0 0 1 0
"14722" "FBgn0264085" 6 2 1 2 0 8 0
"14723" "FBgn0264086" 1 0 1 2 0 0 0
"14724" "FBgn0264087" 2 1 2 0 1 13 1
"14725" "FBgn0264089" 437 383 259 493 355 216 2074
"14726" "FBgn0264090" 0 0 0 1 0 0 0
"14727" "FBgn0264253" 175 41 32 25 8 34 7
"14728" "FBgn0264255" 64 24 2 44 52 37 42
"14729" "FBgn0264260" 0 0 0 0 0 0 0
"14730" "FBgn0264261" 3 0 0 0 0 1 0
"14731" "FBgn0264262" 2 0 0 0 4 1 1
"14732" "FBgn0264263" 0 1 0 0 0 0 0
"14733" "FBgn0264264" 0 0 0 1 0 0 0
"14734" "FBgn0264265" 26 21 30 11 9 13 22
"14735" "FBgn0264266" 0 0 0 0 0 0 0
"14736" "FBgn0264267" 7 3 4 2 3 1 15
"14737" "FBgn0264268" 0 0 0 0 0 0 0
"14738" "FBgn0264269" 1 0 0 0 0 0 0
"14739" "FBgn0264270" 1891 907 299 719 708 447 1367
"14740" "FBgn0264271" 0 0 0 0 0 0 0
"14741" "FBgn0264272" 7 1 2 2 6 5 21
"14742" "FBgn0264273" 0 0 0 0 0 0 0
"14743" "FBgn0264291" 5454 5475 4437 4307 2421 1287 1651
"14744" "FBgn0264294" 10538 10431 8381 9732 6552 4497 6088
"14745" "FBgn0264295" 30 40 29 36 50 23 58
"14746" "FBgn0264296" 9 12 16 20 29 26 8
"14747" "FBgn0264297" 0 0 0 0 0 0 0
"14748" "FBgn0264298" 0 0 0 0 0 0 0
"14749" "FBgn0264299" 0 0 0 0 0 0 0
"14750" "FBgn0264301" 0 0 0 0 0 0 0
"14751" "FBgn0264302" 0 0 0 0 0 0 0
"14752" "FBgn0264303" 0 0 0 0 0 0 0
"14753" "FBgn0264305" 3559 2575 2172 1882 1101 751 2210
"14754" "FBgn0264307" 2053 708 389 436 275 325 423
"14755" "FBgn0264308" 0 1 0 0 1 0 1
"14756" "FBgn0264309" 0 0 0 0 0 0 0
"14757" "FBgn0264310" 150 56 32 34 24 74 37
"14758" "FBgn0264324" 1092 703 356 531 373 208 1542
"14759" "FBgn0264325" 5782 4500 3686 1806 821 461 803
"14760" "FBgn0264326" 4558 3114 1932 1101 1038 946 4446
"14761" "FBgn0264327" 0 0 0 0 0 0 0
"14762" "FBgn0264328" 1 0 1 1 0 0 0
"14763" "FBgn0264329" 7 4 1 4 2 8 3
"14764" "FBgn0264330" 0 0 0 0 0 0 0
"14765" "FBgn0264336" 1 0 0 0 0 0 0
"14766" "FBgn0264337" 0 0 0 0 0 0 0
"14767" "FBgn0264338" 0 0 0 0 1 0 0
"14768" "FBgn0264339" 24 24 10 11 31 12 32
"14769" "FBgn0264340" 0 0 0 0 1 0 0
"14770" "FBgn0264341" 0 2 5 4 0 0 0
"14771" "FBgn0264342" 0 0 0 0 0 0 0
"14772" "FBgn0264343" 323 290 195 354 179 66 118
"14773" "FBgn0264344" 18 5 15 9 15 18 8
"14774" "FBgn0264345" 0 1 1 1 0 0 0
"14775" "FBgn0264346" 0 0 0 0 0 0 0
"14776" "FBgn0264347" 0 0 0 0 0 0 0
"14777" "FBgn0264348" 4 1 0 2 1 0 0
"14778" "FBgn0264349" 2 0 0 0 0 0 0
"14779" "FBgn0264350" 0 0 0 0 0 0 0
"14780" "FBgn0264351" 0 0 2 8 0 6 8
"14781" "FBgn0264352" 18 7 4 3 7 0 6
"14782" "FBgn0264353" 0 0 1 1 0 0 0
"14783" "FBgn0264357" 5778 3767 1922 2218 1885 1781 4918
"14784" "FBgn0264358" 0 0 0 0 0 0 0
"14785" "FBgn0264359" 0 0 0 0 0 0 0
"14786" "FBgn0264360" 0 0 0 0 0 0 0
"14787" "FBgn0264361" 0 0 0 0 0 0 0
"14788" "FBgn0264362" 0 0 0 0 0 0 0
"14789" "FBgn0264363" 0 0 1 0 1 0 3
"14790" "FBgn0264364" 0 0 0 0 0 0 0
"14791" "FBgn0264365" 1 0 4 0 0 0 1
"14792" "FBgn0264366" 6 0 1 4 6 7 11
"14793" "FBgn0264367" 0 0 0 0 0 0 0
